timestamp,estacao,temperatura_c,umidade_relativa_pct,pressao_hpa,velocidade_vento_ms,direcao_vento_graus,mp25_ugm3,mp10_ugm3,co_ppm,co2_ppm,nox_ppb,so2_ppb,ch4_ppm
2026-07-25 01:00:00,Missao_Ambiental,11.9,93.0,1009.2,1.0,314.0,11.4,19.7,0.52,603.5,20.7,7.87,1.962
2026-07-25 02:00:00,Missao_Ambiental,12.2,95.6,1011.0,0.7,292.0,13.1,24.5,0.31,598.2,20.9,4.97,1.826
2026-07-25 03:00:00,Missao_Ambiental,9.9,97.2,1014.4,0.5,0.0,16.5,25.5,0.51,605.8,13.5,7.99,1.99
2026-07-25 04:00:00,Missao_Ambiental,10.8,95.9,1016.6,1.1,163.0,8.8,14.2,0.44,591.8,20.2,8.92,1.877
2026-07-25 05:00:00,Missao_Ambiental,14.1,98.0,1017.3,1.5,195.0,10.1,18.6,0.42,613.7,19.5,9.49,1.969
2026-07-25 06:00:00,Missao_Ambiental,14.4,97.0,1014.0,0.0,289.0,4.1,5.9,0.25,414.3,30.7,9.36,1.829
2026-07-25 07:00:00,Missao_Ambiental,15.2,84.8,1014.8,3.0,61.0,10.8,19.9,0.59,474.0,13.8,2.58,1.869
2026-07-25 08:00:00,Missao_Ambiental,14.6,75.5,1010.0,1.6,310.0,10.4,15.5,0.41,422.4,18.9,7.79,1.839
2026-07-25 09:00:00,Missao_Ambiental,17.7,76.5,1007.2,0.1,314.0,9.9,17.2,0.72,442.3,18.8,6.59,2.033
2026-07-25 10:00:00,Missao_Ambiental,17.0,70.2,1019.4,2.8,151.0,12.5,18.5,0.54,396.7,13.0,3.81,1.966
2026-07-25 11:00:00,Missao_Ambiental,22.0,63.8,1015.5,2.3,358.0,8.6,16.1,0.42,448.0,20.1,6.12,1.879
2026-07-25 12:00:00,Missao_Ambiental,23.1,55.6,1015.9,1.4,243.0,3.1,5.6,0.38,427.0,28.4,9.08,2.026
2026-07-25 13:00:00,Missao_Ambiental,22.9,58.3,1010.2,1.6,193.0,2.0,2.9,0.22,416.3,24.2,5.25,1.796
2026-07-25 14:00:00,Missao_Ambiental,24.3,45.1,1010.5,0.4,193.0,7.7,14.2,0.42,400.5,11.1,6.0,1.857
2026-07-25 15:00:00,Missao_Ambiental,26.4,57.3,1010.4,3.1,91.0,9.6,14.5,0.31,427.4,17.4,6.88,1.84
2026-07-25 16:00:00,Missao_Ambiental,22.4,51.3,1014.2,1.3,121.0,2.7,3.9,0.6,420.5,16.6,9.74,1.832
2026-07-25 17:00:00,Missao_Ambiental,26.1,55.1,1013.3,3.0,170.0,12.6,22.9,0.5,413.2,15.5,6.06,1.762
2026-07-25 18:00:00,Missao_Ambiental,22.3,64.1,1013.5,2.2,290.0,13.5,21.8,0.29,459.0,21.5,5.98,1.982
2026-07-25 19:00:00,Missao_Ambiental,22.3,59.3,1011.4,0.0,312.0,6.9,10.4,0.71,409.8,14.6,7.1,1.841
2026-07-25 20:00:00,Missao_Ambiental,19.2,62.0,1013.6,1.2,141.0,16.4,26.4,0.71,420.5,19.4,8.02,2.182
2026-07-25 21:00:00,Missao_Ambiental,16.5,76.8,1010.9,0.7,345.0,8.0,12.5,0.56,429.4,11.2,7.89,1.904
2026-07-25 22:00:00,Missao_Ambiental,17.0,79.6,1011.9,1.5,143.0,,11.5,0.37,398.4,28.0,4.63,1.993
2026-07-25 23:00:00,Missao_Ambiental,16.3,82.4,1009.7,3.8,178.0,8.0,13.9,0.51,436.5,15.7,1.94,1.794
2026-07-26 00:00:00,Missao_Ambiental,13.8,88.2,1012.8,0.1,275.0,9.1,17.3,0.23,443.2,22.9,8.89,1.863
2026-07-26 01:00:00,Missao_Ambiental,12.3,91.4,1011.7,2.2,236.0,16.2,25.6,4.723956186640002,570.4,25.4,5.26,1.956
2026-07-26 02:00:00,Missao_Ambiental,10.6,98.0,1008.6,0.5,123.0,19.8,32.8,0.38,638.0,20.6,8.23,1.919
2026-07-26 03:00:00,Missao_Ambiental,12.6,98.0,1013.6,1.7,158.0,11.5,20.1,0.48,,19.7,9.82,1.993
2026-07-26 04:00:00,Missao_Ambiental,13.8,98.0,1014.0,2.2,5.0,10.6,17.8,0.74,578.3,27.9,5.45,1.846
2026-07-26 05:00:00,Missao_Ambiental,11.3,94.4,1008.8,3.3,12.0,17.4,30.4,0.39,612.2,26.4,4.74,1.876
2026-07-26 06:00:00,Missao_Ambiental,14.7,90.6,1013.0,2.9,3.0,7.9,13.3,0.35,440.7,18.6,7.41,1.962
2026-07-26 07:00:00,Missao_Ambiental,16.9,92.9,1017.0,3.9,199.0,11.4,17.2,0.53,429.5,14.9,8.58,1.904
2026-07-26 08:00:00,Missao_Ambiental,18.9,75.0,1011.3,2.5,221.0,8.3,14.1,0.53,412.6,21.9,3.27,1.857
2026-07-26 09:00:00,Missao_Ambiental,18.6,71.1,1017.8,3.7,32.0,8.6,13.4,4.0067474550239055,395.7,15.3,7.53,1.867
2026-07-26 10:00:00,Missao_Ambiental,20.1,62.4,1015.4,1.9,2.0,2.0,3.1,0.6,444.5,22.4,8.1,1.926
2026-07-26 11:00:00,Missao_Ambiental,21.2,55.6,1012.2,2.5,200.0,13.5,23.9,0.74,419.3,20.7,6.47,1.825
2026-07-26 12:00:00,Missao_Ambiental,21.8,56.5,1017.8,0.4,118.0,13.1,20.5,0.68,441.0,27.5,7.6,2.065
2026-07-26 13:00:00,Missao_Ambiental,23.9,52.7,1014.0,3.7,91.0,7.2,11.8,0.31,432.1,8.7,6.11,1.969
2026-07-26 14:00:00,Missao_Ambiental,23.2,57.6,1008.6,3.7,108.0,,15.7,0.89,416.8,11.6,5.56,1.89
2026-07-26 15:00:00,Missao_Ambiental,24.1,48.8,1014.9,2.1,175.0,10.3,16.4,0.19,415.3,21.0,8.63,1.824
2026-07-26 16:00:00,Missao_Ambiental,25.1,49.1,1018.3,2.1,39.0,11.5,17.3,0.58,423.5,15.0,5.04,1.896
2026-07-26 17:00:00,Missao_Ambiental,24.8,45.6,1013.1,3.1,295.0,7.4,11.5,0.49,438.9,20.6,5.22,1.941
2026-07-26 18:00:00,Missao_Ambiental,21.5,54.9,1011.4,3.9,182.0,3.0,5.0,0.44,434.6,22.9,7.18,1.7
2026-07-26 19:00:00,Missao_Ambiental,22.6,59.5,1015.1,1.9,260.0,7.2,11.8,0.31,447.5,15.3,4.29,1.868
2026-07-26 20:00:00,Missao_Ambiental,19.9,68.3,1014.6,0.0,156.0,9.5,16.6,0.36,446.3,20.2,5.03,1.88
2026-07-26 21:00:00,Missao_Ambiental,17.8,77.4,1017.1,1.6,117.0,6.8,10.5,0.54,434.7,17.8,7.46,1.826
2026-07-26 22:00:00,Missao_Ambiental,16.5,84.2,1006.8,3.3,117.0,19.3,36.5,0.39,428.8,25.9,7.49,1.924
2026-07-26 23:00:00,Missao_Ambiental,15.5,87.1,1018.3,0.0,256.0,10.2,15.6,0.73,434.2,28.9,3.46,1.992
2026-07-27 00:00:00,Missao_Ambiental,16.6,91.2,1009.1,0.8,346.0,21.4,34.4,0.73,403.3,19.6,8.21,1.718
2026-07-27 01:00:00,Missao_Ambiental,12.6,98.0,1013.0,0.1,61.0,26.7,42.7,0.88,591.7,34.4,4.74,2.003
2026-07-27 02:00:00,Missao_Ambiental,11.9,98.0,1010.2,0.2,98.0,19.4,29.1,0.67,598.5,26.2,5.76,1.901
2026-07-27 03:00:00,Missao_Ambiental,9.7,94.1,1014.0,0.5,253.0,24.0,33.6,0.86,598.8,40.9,5.83,1.952
2026-07-27 04:00:00,Missao_Ambiental,11.5,98.0,1019.0,1.2,285.0,23.5,44.0,0.75,585.8,26.1,7.75,1.906
2026-07-27 05:00:00,Missao_Ambiental,13.0,93.3,1007.8,1.4,324.0,19.5,36.0,0.83,609.5,25.8,3.89,1.895
2026-07-27 06:00:00,Missao_Ambiental,13.7,95.8,1010.7,3.9,7.0,14.4,25.1,0.58,438.7,23.7,8.15,1.984
2026-07-27 07:00:00,Missao_Ambiental,16.0,87.4,1004.1,1.9,72.0,21.0,36.1,1.07,407.6,38.6,4.57,1.99
2026-07-27 08:00:00,Missao_Ambiental,15.7,79.4,1011.6,2.8,163.0,29.5,50.6,1.09,404.2,39.2,5.1,1.84
2026-07-27 09:00:00,Missao_Ambiental,18.3,67.2,1009.6,4.0,259.0,16.6,27.7,0.93,429.5,44.3,5.09,1.92
2026-07-27 10:00:00,Missao_Ambiental,20.1,71.4,1016.5,2.9,145.0,14.7,24.6,0.49,455.5,38.4,6.48,1.924
2026-07-27 11:00:00,Missao_Ambiental,21.0,55.5,1013.1,3.7,269.0,12.8,22.6,0.63,413.2,23.9,4.36,1.797
2026-07-27 12:00:00,Missao_Ambiental,21.2,63.0,1010.3,2.6,290.0,20.2,35.6,0.53,424.6,28.6,3.62,2.055
2026-07-27 13:00:00,Missao_Ambiental,22.3,56.0,1016.2,1.9,250.0,13.1,23.0,0.95,400.7,27.0,6.42,1.905
2026-07-27 14:00:00,Missao_Ambiental,23.3,43.2,1014.4,4.5,304.0,15.9,29.1,0.86,415.3,25.2,5.5,1.925
2026-07-27 15:00:00,Missao_Ambiental,23.6,51.3,1014.3,3.3,187.0,13.2,19.8,0.9,420.7,19.0,8.78,1.911
2026-07-27 16:00:00,Missao_Ambiental,24.3,56.3,1011.1,3.1,18.0,17.7,28.4,0.56,414.4,34.2,2.25,1.994
2026-07-27 17:00:00,Missao_Ambiental,24.5,53.7,1012.3,2.9,166.0,24.1,45.8,1.09,431.7,39.5,,1.88
2026-07-27 18:00:00,Missao_Ambiental,21.7,57.3,1009.6,3.5,202.0,18.1,29.0,1.0,423.0,35.7,6.08,1.786
2026-07-27 19:00:00,Missao_Ambiental,21.6,58.8,1011.6,1.5,168.0,22.2,34.0,0.98,446.5,61.8,6.18,1.963
2026-07-27 20:00:00,Missao_Ambiental,17.4,74.5,1015.3,0.7,156.0,16.0,23.9,0.78,404.0,36.1,3.89,1.816
2026-07-27 21:00:00,Missao_Ambiental,16.9,78.0,1011.1,0.0,171.0,10.5,16.4,0.9,451.7,24.8,5.35,1.871
2026-07-27 22:00:00,Missao_Ambiental,15.9,84.0,1015.8,0.9,239.0,19.6,27.6,0.55,418.6,40.4,1.51,1.916
2026-07-27 23:00:00,Missao_Ambiental,17.3,86.1,1012.3,1.5,331.0,13.0,18.9,0.81,414.9,26.2,8.46,1.937
2026-07-28 00:00:00,Missao_Ambiental,14.1,95.9,1012.2,0.4,180.0,13.9,20.7,0.66,412.3,42.7,0.5,1.886
2026-07-28 01:00:00,Missao_Ambiental,14.9,97.1,1015.3,1.3,136.0,16.7,28.5,0.71,576.0,27.0,9.49,2.092
2026-07-28 02:00:00,Missao_Ambiental,12.5,97.3,1009.5,1.7,169.0,21.1,33.7,0.99,602.8,20.5,6.35,1.936
2026-07-28 03:00:00,Missao_Ambiental,11.9,96.8,1016.0,0.8,151.0,28.3,50.6,0.59,589.3,27.4,4.94,1.814
2026-07-28 04:00:00,Missao_Ambiental,11.7,90.7,1010.8,0.9,52.0,20.0,37.5,0.64,599.9,38.1,8.12,1.938
2026-07-28 05:00:00,Missao_Ambiental,12.8,92.7,1015.2,2.9,300.0,21.0,35.0,0.65,565.1,23.1,7.71,1.921
2026-07-28 06:00:00,Missao_Ambiental,15.3,92.6,1010.4,2.3,22.0,13.8,21.6,0.64,434.6,35.2,6.73,1.762
2026-07-28 07:00:00,Missao_Ambiental,14.6,82.6,1016.5,1.9,184.0,23.1,36.9,0.99,409.0,36.6,1.69,1.898
2026-07-28 08:00:00,Missao_Ambiental,15.8,75.8,1016.6,3.2,293.0,15.8,27.9,1.08,404.4,49.9,6.79,1.914
2026-07-28 09:00:00,Missao_Ambiental,17.0,77.4,1010.7,2.4,140.0,18.9,29.6,1.3,434.9,46.5,5.74,1.859
2026-07-28 10:00:00,Missao_Ambiental,20.1,65.1,1013.9,1.8,103.0,14.2,20.0,0.67,423.5,7.9,4.38,1.869
2026-07-28 11:00:00,Missao_Ambiental,22.8,58.2,1013.5,4.0,212.0,11.8,17.5,0.58,408.0,25.6,11.44,1.968
2026-07-28 12:00:00,Missao_Ambiental,23.6,59.3,1008.2,2.9,95.0,17.2,30.8,0.57,447.8,27.5,3.8,1.871
2026-07-28 13:00:00,Missao_Ambiental,24.9,46.0,1006.8,2.6,183.0,15.3,24.9,0.91,405.0,23.6,8.21,1.869
2026-07-28 14:00:00,Missao_Ambiental,23.7,52.8,1016.3,2.2,154.0,,14.7,0.76,440.6,30.9,4.65,1.953
2026-07-28 15:00:00,Missao_Ambiental,25.1,52.6,1009.9,2.0,1.0,6.2,10.4,0.62,425.0,28.3,4.32,1.841
2026-07-28 16:00:00,Missao_Ambiental,23.5,36.4,1010.9,1.6,61.0,18.2,29.7,0.83,434.9,35.4,5.0,1.943
2026-07-28 17:00:00,Missao_Ambiental,22.9,52.6,1014.2,1.9,169.0,24.4,41.5,1.2,435.5,36.5,6.89,1.968
2026-07-28 18:00:00,Missao_Ambiental,23.3,52.9,1011.0,3.5,13.0,20.8,30.2,1.16,443.6,44.7,4.55,1.83
2026-07-28 19:00:00,Missao_Ambiental,21.4,57.2,1012.3,1.5,228.0,23.8,37.4,0.98,415.5,37.6,5.66,2.015
2026-07-28 20:00:00,Missao_Ambiental,19.8,68.6,1017.9,0.0,131.0,20.7,38.7,0.59,443.1,31.5,5.19,1.9
2026-07-28 21:00:00,Missao_Ambiental,18.1,68.3,1021.1,1.7,333.0,10.2,19.0,0.99,410.5,33.6,6.77,1.835
2026-07-28 22:00:00,Missao_Ambiental,18.1,82.6,1015.2,2.6,355.0,10.4,18.9,0.73,432.2,25.7,6.11,1.91
2026-07-28 23:00:00,Missao_Ambiental,13.9,96.8,1008.8,0.0,229.0,17.6,26.4,0.89,442.0,29.8,11.2,1.762
2026-07-29 00:00:00,Missao_Ambiental,14.6,97.3,1015.7,1.0,59.0,17.7,32.0,0.58,435.6,23.9,5.54,1.825
2026-07-29 01:00:00,Missao_Ambiental,12.3,98.0,1013.3,3.8,233.0,24.5,40.2,0.75,589.7,25.2,4.15,1.864
2026-07-29 02:00:00,Missao_Ambiental,12.3,98.0,1009.0,0.9,328.0,18.0,29.9,0.59,575.5,25.9,4.41,1.915
2026-07-29 03:00:00,Missao_Ambiental,11.8,97.8,1014.3,2.9,152.0,12.3,23.0,0.86,590.3,27.6,6.24,1.912
2026-07-29 04:00:00,Missao_Ambiental,11.5,95.6,1011.7,1.4,292.0,24.1,34.9,0.86,602.4,37.0,5.88,1.882
2026-07-29 05:00:00,Missao_Ambiental,13.0,92.1,1012.4,1.9,304.0,16.2,30.3,1.05,583.9,27.8,5.87,1.864
2026-07-29 06:00:00,Missao_Ambiental,14.5,91.1,1017.8,4.0,191.0,13.9,26.4,0.59,410.2,28.0,10.0,1.875
2026-07-29 07:00:00,Missao_Ambiental,15.4,89.7,1010.0,1.6,119.0,21.9,35.5,0.82,450.8,45.9,3.17,1.849
2026-07-29 08:00:00,Missao_Ambiental,15.9,77.4,1015.6,3.3,240.0,23.5,39.6,0.86,463.0,39.6,11.65,1.872
2026-07-29 09:00:00,Missao_Ambiental,17.3,76.3,1011.3,2.9,24.0,21.2,31.7,0.98,439.3,44.7,6.28,1.938
2026-07-29 10:00:00,Missao_Ambiental,21.0,61.9,1014.8,2.2,313.0,6.8,10.5,0.81,391.0,26.7,8.66,1.89
2026-07-29 11:00:00,Missao_Ambiental,19.4,60.6,1008.5,1.4,63.0,12.3,22.5,1.08,421.3,28.3,7.55,1.963
2026-07-29 12:00:00,Missao_Ambiental,22.6,59.6,1012.4,3.0,181.0,12.9,19.7,0.68,409.7,32.8,8.62,1.994
2026-07-29 13:00:00,Missao_Ambiental,21.7,58.5,1012.0,3.1,203.0,12.9,21.7,0.64,429.1,38.1,5.65,2.009
2026-07-29 14:00:00,Missao_Ambiental,23.6,54.3,1006.3,4.9,161.0,15.0,23.4,0.95,398.3,32.7,6.82,1.825
2026-07-29 15:00:00,Missao_Ambiental,25.3,53.2,1015.9,2.5,337.0,16.4,25.5,0.89,415.9,21.7,8.7,2.068
2026-07-29 16:00:00,Missao_Ambiental,23.7,59.5,1013.3,2.1,258.0,20.4,30.9,0.65,411.6,27.2,8.06,1.87
2026-07-29 17:00:00,Missao_Ambiental,22.7,57.9,1017.8,3.1,87.0,22.3,35.0,1.09,405.2,49.3,6.17,1.763
2026-07-29 18:00:00,Missao_Ambiental,21.1,55.3,1012.8,4.4,34.0,18.4,32.7,1.11,424.9,48.5,8.42,1.898
2026-07-29 19:00:00,Missao_Ambiental,23.0,66.1,1010.9,3.4,14.0,25.1,42.1,1.37,419.5,42.0,5.66,1.957
2026-07-29 20:00:00,Missao_Ambiental,21.1,70.8,1013.3,2.7,309.0,18.0,27.4,0.68,418.3,29.7,5.25,2.008
2026-07-29 21:00:00,Missao_Ambiental,17.1,72.0,1019.4,2.2,171.0,17.4,25.5,0.69,392.8,24.3,0.5,1.889
2026-07-29 22:00:00,Missao_Ambiental,15.1,81.7,1008.1,1.3,66.0,22.1,39.0,0.55,415.1,41.9,2.89,1.788
2026-07-29 23:00:00,Missao_Ambiental,14.9,96.5,1012.4,1.0,227.0,13.4,25.0,0.78,434.3,34.7,4.74,1.843
2026-07-30 00:00:00,Missao_Ambiental,12.2,93.0,1009.8,0.0,57.0,16.9,25.1,0.63,421.2,28.3,6.37,1.821
2026-07-30 01:00:00,Missao_Ambiental,12.9,97.3,1008.5,2.2,195.0,21.2,37.4,0.63,588.5,27.8,7.9,1.954
2026-07-30 02:00:00,Missao_Ambiental,11.5,96.0,1006.8,1.4,310.0,25.8,43.6,0.7,577.5,36.8,4.94,1.962
2026-07-30 03:00:00,Missao_Ambiental,10.2,98.0,1007.0,0.9,96.0,22.8,32.1,0.7,588.6,45.8,8.31,1.993
2026-07-30 04:00:00,Missao_Ambiental,12.7,98.0,1005.8,0.5,112.0,11.5,18.6,0.58,587.4,34.9,8.21,1.933
2026-07-30 05:00:00,Missao_Ambiental,11.6,88.9,1007.7,0.0,333.0,19.5,28.3,0.58,572.8,32.0,5.54,1.901
2026-07-30 06:00:00,Missao_Ambiental,15.1,88.0,1014.3,2.5,315.0,12.7,23.1,0.7,433.2,24.3,5.64,1.922
2026-07-30 07:00:00,Missao_Ambiental,14.7,89.8,1013.8,4.3,172.0,24.5,36.6,0.93,395.7,47.1,4.74,1.841
2026-07-30 08:00:00,Missao_Ambiental,,79.6,1016.3,2.5,256.0,18.3,32.0,1.1,427.0,41.7,4.99,1.778
2026-07-30 09:00:00,Missao_Ambiental,19.1,73.5,1013.5,1.5,51.0,23.8,38.5,1.12,431.9,44.9,2.46,2.139
2026-07-30 10:00:00,Missao_Ambiental,21.6,71.4,1010.7,2.4,283.0,11.2,19.2,0.68,412.9,36.7,9.2,2.022
2026-07-30 11:00:00,Missao_Ambiental,21.9,61.5,1003.3,2.8,359.0,9.1,15.1,0.72,428.4,33.8,7.36,1.976
2026-07-30 12:00:00,Missao_Ambiental,23.0,55.7,1012.8,2.6,47.0,22.8,38.1,0.81,,30.5,0.5,1.999
2026-07-30 13:00:00,Missao_Ambiental,22.5,50.1,1011.8,2.1,350.0,12.5,21.2,0.61,403.8,32.1,7.25,1.951
2026-07-30 14:00:00,Missao_Ambiental,22.9,46.9,1011.5,2.7,151.0,9.1,14.8,0.76,395.2,35.8,7.09,1.936
2026-07-30 15:00:00,Missao_Ambiental,25.1,48.1,1011.7,4.7,327.0,8.8,14.5,0.59,389.3,26.5,8.11,1.963
2026-07-30 16:00:00,Missao_Ambiental,24.9,46.9,1017.8,1.5,171.0,7.9,12.5,0.68,420.3,27.6,12.75,1.954
2026-07-30 17:00:00,Missao_Ambiental,22.7,49.1,1007.4,1.5,287.0,32.0,58.4,1.21,415.2,46.6,4.96,2.037
2026-07-30 18:00:00,Missao_Ambiental,22.0,57.0,1006.4,2.3,91.0,25.7,39.1,1.19,397.9,51.3,4.94,1.869
2026-07-30 19:00:00,Missao_Ambiental,19.7,64.0,1020.4,2.0,107.0,25.7,41.5,0.99,432.1,27.3,3.99,1.976
2026-07-30 20:00:00,Missao_Ambiental,19.7,64.4,1011.1,0.0,233.0,23.9,40.0,0.7,433.2,36.2,9.95,1.93
2026-07-30 21:00:00,Missao_Ambiental,17.8,79.1,1017.4,0.7,210.0,14.9,24.0,0.63,410.4,28.4,4.19,2.116
2026-07-30 22:00:00,Missao_Ambiental,16.7,78.1,1015.6,2.0,326.0,16.6,30.4,0.7,407.6,27.0,1.98,1.794
2026-07-30 23:00:00,Missao_Ambiental,17.2,94.1,1013.2,2.9,38.0,12.7,23.9,0.84,417.6,28.5,6.11,1.89
